koi_period,koi_depth,koi_duration,koi_ror,koi_srho,koi_prad,koi_teq,koi_insol,koi_steff,koi_slogg,koi_srad,koi_impact,koi_model_snr,koi_tce_plnt_num,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,planet_star_ratio,signal_quality,orbital_velocity,fp_total_score,transit_shape_factor,is_exoplanet
550.9979034000003,20000.0,12.841972028099743,0.00468301,30.0,0.52,507.0451906129834,0.35,6564.554987980922,4.111017577823498,0.44363,0.003,222.20146129427022,1.568298886046359,0.0,0.11387283766174977,0.456127784960829,0.7643607714099901,0.004707598774168962,22736154.34353119,0.17378201109235084,1.1040316948269335,1.9957826703882202,0
550.9979034000003,20000.0,0.798706,0.00468301,0.01,50.0,4000.0,10000.0,3640.0,2.56126,12.816970000000065,0.003,119.93838223984181,1.0,0.7885561587262575,0.39349692128179825,0.03452683228320344,0.2369072250817411,0.004707598774168962,14826775.445259765,0.488813096045816,1.4753753761016166,1.0775741208960188,0
550.9979034000003,15036.812161583248,0.798706,0.5,0.01,0.52,4000.0,10000.0,7869.2585955223785,4.275651165949042,12.44795587772162,1.5,27.357904671279442,1.0477685530885226,0.0,0.28092315082069436,0.9797351206586891,0.35162151695027577,1.1473149066312218,234.189,1.8951010438676106,1.4205521492635418,0.6191525103694564,0
550.9979034000003,10380.112529048976,16.71301659497626,0.00468301,30.0,50.0,1115.5694700246863,0.35,6470.541106162087,3.8511972801136696,4.935561219635574,0.003,86.32227378705448,1.0,0.7457831692342208,0.0,0.7741721718245722,0.6328602616256187,0.004707598774168962,4451826.913090061,0.3908704966240108,2.0052465212361357,0.16743428327145848,0
550.9979034000003,20000.0,0.798706,0.5,30.0,50.0,414.7267498907391,10000.0,5276.944913926817,4.808110000000003,0.44363,1.5,5.1,1.0,0.0,0.27087564469023845,0.10485572423349937,0.6438240292677646,1.1473149066312218,3309391.9460637183,0.7553573203782641,0.5033569493225835,0.00874861220523634,0
550.9979034000003,20000.0,27.087919153997092,0.5,3.824487298590433,50.0,1150.2582098400037,10000.0,7335.0268224055,4.658937507139217,0.44363,1.5,196.8462022790229,1.0,0.21694307010252534,0.0031031563354202707,0.0,0.19574522278980203,1.1473149066312218,19741088.193783995,0.6374223260697399,0.2601496730653141,4.053776932606937,0
0.5276763491099999,24.714999999999996,3.324229724683479,0.5,30.0,50.0,3243.5630365701345,10000.0,6028.808154500758,3.8959676338664577,4.132889210142895,1.5,144.09936137906058,1.0,0.3013413265911192,0.3253389986919079,0.0,0.3353880682570244,1.1473149066312218,4514437.654888381,0.6598271020358082,0.7576682599166588,4.410512104437456,0
0.5276763491099999,24.714999999999996,25.453791017347278,0.5,20.8793656141667,50.0,196.63,0.35,5642.004709918396,2.7126326177991134,10.883448825148452,1.5,252.6025078830541,1.2709604401400856,0.1850940471143988,0.7900664966739914,0.0,0.0,1.1473149066312218,234.189,0.0018148891178477713,0.22748582128602224,0.00874861220523634,0
550.9979034000003,20000.0,0.798706,0.5,30.0,50.0,2455.4963411684557,0.35,4547.586224829419,4.244816808569205,2.031668774141891,1.5,212.2612380323438,1.1088217675012144,0.0,0.4397902804452887,0.8526678720343286,0.765741834192913,1.1473149066312218,11974575.787386864,1.0594017164220164,1.7307165032568543,0.5883384737005973,0
0.5276763491099999,24.714999999999996,0.798706,0.5,0.01,0.52,4000.0,10000.0,3703.8224460726474,2.56126,12.816970000000065,1.5,22.013276338728268,1.0,0.14432215926028863,0.7146450759296221,0.49006014430139916,0.347309269730998,1.1473149066312218,234.189,0.14646420150063985,1.6123045549823558,3.674332151818554,0
0.5276763491099999,18179.7490685024,19.755706112901404,0.00468301,0.01,0.52,4000.0,10000.0,4436.775462379445,2.56126,12.816970000000065,0.003,292.00461189720943,1.0,0.45982259829679817,0.619900386586652,0.07267670997179954,0.0971408469122828,0.004707598774168962,7119593.796472585,1.5632126669199515,1.2475079757820289,6.337282935576714,0
550.9979034000003,20000.0,11.348760281786877,0.00468301,13.583837004782609,0.52,4000.0,4149.507969490624,3640.0,2.56126,12.816970000000065,0.003,189.3591706922966,1.2327728478428885,0.0,0.5207136923379957,0.7188781400525723,0.19816088916203392,0.004707598774168962,7243837.625041781,0.47910518292210336,1.4929393004200535,1.671626039195067,0
550.9979034000003,20000.0,20.015049830458224,0.5,0.01,50.0,196.63,0.35,7320.266238891643,4.541539501240516,0.44363,1.5,7.997079788443738,1.0,1.0,0.4603595484465113,0.23549460866264385,0.0,1.1473149066312218,234.189,0.16716617818156704,1.61324441033039,2.17552648307009,0
550.9979034000003,20000.0,12.191652197587198,0.5,30.0,0.52,2886.436974210886,10000.0,4274.530079983759,2.969051722349877,12.816970000000065,1.5,323.09611603558966,1.1883018237297982,1.0,0.10754308457119127,0.005992732320718619,0.0,1.1473149066312218,13846191.951416591,0.3858674036057982,0.7088734281991802,3.4310143996990923,0
550.9979034000003,24.714999999999996,14.761742230295546,0.00468301,30.0,0.52,227.04294098399873,10000.0,7770.563528110004,4.808110000000003,0.44363,0.003,5.1,1.102077284416324,0.7641602726547381,0.05499304776178057,0.0,0.0,0.004707598774168962,234.189,0.4662151297683019,0.0,3.3240075220121725,0
550.9979034000003,15359.39072977906,1.526329045407521,0.5,0.01,50.0,1459.5760976168904,0.35,5267.529411396293,3.240443083605135,8.584805603520056,1.5,255.74760552568856,1.0,0.34098628037129886,0.0,1.0,0.6024930820814095,1.1473149066312218,7375094.747176,0.8532544476948415,1.9493339378957384,2.2327665228765965,0
550.9979034000003,24.714999999999996,14.165807359244882,0.5,0.01,50.0,3296.1913013959875,0.35,5573.53977914997,2.56126,12.816970000000065,1.5,56.739444950340655,1.1978774594548527,0.25945247102617325,0.5364923661350104,0.008726842514940936,0.22951832148038237,1.1473149066312218,1998185.8965506216,0.16314017206515807,0.9151183323595324,2.3825884750771413,0
550.9979034000003,718.3282316380185,30.04754200000019,0.5,0.01,50.0,196.63,0.35,6245.004908192887,4.364911389242349,0.44363,1.5,338.0887025639983,1.341032958091464,0.6992606951710979,0.06478110466482342,0.6267266643688367,0.0,1.1473149066312218,9229117.632329194,0.0018148891178477713,1.0622947442899413,1.98821034147347,0
0.5276763491099999,24.714999999999996,13.945353835969781,0.00468301,0.01,50.0,3526.5172096547203,10000.0,5282.613903612919,2.56126,12.816970000000065,0.003,10.587227058778616,1.3625477236654044,0.0,0.0,0.3602092093576953,0.14755223243885615,0.004707598774168962,234.189,0.47640479743716013,0.010396173760063299,0.00874861220523634,0
550.9979034000003,24.714999999999996,6.950502963454559,0.00468301,0.01,0.52,952.1874515847701,10000.0,6694.562413828038,4.321888032596505,12.816970000000065,0.003,117.35950014312772,1.2284773076002553,0.5589692121835501,0.5563938864611992,1.0,0.5899775949844127,0.004707598774168962,879217.7472873388,0.7532438166141442,2.982849682736876,2.474436579307373,0
0.5276763491099999,12528.680518282043,7.886391166501211,0.5,30.0,50.0,4000.0,0.35,4997.865275628591,2.56126,12.816970000000065,1.5,277.3945913479202,1.5704959136982595,0.05423745461045826,0.33914859407248066,0.0,0.0,1.1473149066312218,4520605.523017165,0.2352772168804293,0.09927173982976345,3.4153872968031886,0
0.5276763491099999,24.714999999999996,29.554626112048425,0.5,0.01,0.52,1452.3296815510776,10000.0,6095.166852192729,2.6040154785766636,12.816970000000065,1.5,5.1,1.8512218033282757,0.09615785052918413,1.0,0.6642793745199259,0.1504252866869032,1.1473149066312218,234.189,0.05670703874137869,1.9485769949362473,2.715541484161235,0
550.9979034000003,24.714999999999996,30.04754200000019,0.5,0.01,50.0,2502.704807240048,0.35,6662.550228223943,3.9797096014558218,0.44363,1.5,21.451886978667314,1.186909817518849,0.4382228654437791,0.5545424690148484,0.6841280977559254,0.0,1.1473149066312218,234.189,1.5519091471052289,1.6191988756953333,8.085328870206988,0
0.5276763491099999,24.714999999999996,1.2306704764351348,0.5,30.0,50.0,2904.0969507401965,0.35,7298.364727689116,3.849098284556751,12.816970000000065,1.5,5.1,1.3504765744892537,0.3931729087488637,0.0,0.0,0.2513020582527691,1.1473149066312218,234.189,0.2575648608644537,0.408703452904952,0.5707527569101436,0
0.5276763491099999,24.714999999999996,0.798706,0.5,30.0,0.52,196.63,0.35,6391.298861601494,4.808110000000003,0.44363,1.5,78.74503210230193,1.0,0.0,0.09261078950155166,0.6782661784243758,0.5477698212684072,1.1473149066312218,234.189,0.541588151276514,1.122471805814977,0.00874861220523634,0
0.5276763491099999,20000.0,30.04754200000019,0.5,30.0,50.0,901.9495563801822,10000.0,5312.024787520726,4.009278612928731,0.44363,1.109330188445877,500.0,1.3198416729791798,0.0,0.9727874648323717,0.0,0.0,0.5234239230411296,20867028.932761192,0.10021576254844818,0.03569790030705955,0.7679200708547573,0
0.5276763491099999,24.714999999999996,30.04754200000019,0.5,0.01,0.52,4000.0,10000.0,4909.163121715308,2.683310033006961,12.816970000000065,1.5,5.1,1.5450893729914723,0.22663292480463954,0.6896558936894003,0.036847718315173694,0.0,1.1473149066312218,234.189,0.4024293591272607,0.7062708722685964,4.502972889734783,0
0.5276763491099999,586.4446550417632,6.206775667803125,0.00468301,0.01,0.52,4000.0,10000.0,5427.353009806652,2.56126,12.816970000000065,0.003,196.02605513509337,1.9351730377235472,0.0,0.8506075494204406,0.45160499602866344,1.0,0.004707598774168962,2911482.7361327405,0.2943039336176884,1.9532412377834585,4.4123494621809,0
550.9979034000003,24.714999999999996,8.92351449922197,0.5,30.0,0.52,1260.4829477751348,10000.0,5037.841842681193,3.336788059940409,0.44363,1.5,81.19657646118745,1.0,0.588942940967459,0.0,0.0,0.0,1.1473149066312218,5181324.731252232,0.306931490054678,0.10581306276866975,0.2612141712662481,0
134.2500055157654,13519.067927667646,0.798706,0.5,30.0,50.0,2941.513934497316,10000.0,3640.0,2.87666936498948,12.816970000000065,1.5,5.1,1.5570506813108067,0.46334845616810566,0.0,0.06271871291878456,0.0,1.1473149066312218,5769333.51546819,0.7278969617911991,0.278613671448497,0.00874861220523634,0
0.5276763491099999,15643.570195095343,0.798706,0.5,30.0,0.52,770.4295146488895,10000.0,6240.999196874847,4.808110000000003,0.44363,1.5,5.1,1.0383237823633913,0.0,0.08167411820679457,0.5142178280249178,0.3440882137119362,1.1473149066312218,11047243.076340709,0.46302855668109844,0.5499941024809745,1.813557512427487,0
138.3342064666534,24.714999999999996,30.04754200000019,0.5,30.0,50.0,196.63,0.35,7112.756317995484,4.808110000000003,0.44363,1.5,80.67295702977677,1.7729424882514453,0.4767182629774256,0.0,0.0,0.0,1.1473149066312218,234.189,0.0018148891178477713,0.0,0.00874861220523634,0
550.9979034000003,11946.91789666954,0.798706,0.00468301,30.0,0.52,196.63,0.35,5458.702951444439,3.642853639561554,12.816970000000065,0.003,5.1,1.2387314092123438,1.0,0.0,0.2569846822842169,0.0,0.004707598774168962,5191092.0703494735,0.0018148891178477713,1.1871665589837066,1.984955430487446,0
0.5276763491099999,20000.0,9.784499867564575,0.5,30.0,50.0,2112.7335634007295,0.35,6014.017051725673,3.6019307356110035,7.914190241944116,1.5,369.41844459366143,1.0,0.0,0.9042991289570207,0.6776794242563423,0.4219612838787987,1.1473149066312218,21482633.851309225,0.3955745398321881,1.6197355091216095,5.000865326892179,0
0.5276763491099999,24.714999999999996,22.218773705823082,0.00468301,0.01,0.52,4000.0,10000.0,5739.905629528638,2.56126,12.816970000000065,0.003,47.56571378019849,1.4786908377600048,0.9873289378242535,0.0,0.7251598655861387,0.5319322084942777,0.004707598774168962,234.189,0.8960521944395877,1.857826956576539,6.565937375570781,0
0.5276763491099999,20000.0,0.798706,0.5,30.0,50.0,196.63,0.35,6899.424336956512,3.869167936673267,0.44363,1.5,279.76119748328875,1.0,0.3065655951349271,0.4983106132168358,0.0,0.0,1.1473149066312218,8705603.662168758,0.13847317149546828,0.38484263703602994,0.00874861220523634,0
550.9979034000003,20000.0,0.798706,0.5,30.0,50.0,667.716314975113,10000.0,4631.310818419624,4.625143921488374,12.816970000000065,1.5,237.246322145075,1.0,0.8765643357677863,0.0,0.4880587363881411,0.3470417547081025,1.1473149066312218,17447507.48521667,0.31018510820634915,1.1022831906659618,0.00874861220523634,0
550.9979034000003,24.714999999999996,30.04754200000019,0.5,0.01,50.0,2228.94337676915,10000.0,5558.531430045101,2.56126,12.816970000000065,1.5,5.1,1.2828276833014491,0.9807303490136652,0.0,0.2318363067233326,0.09848913134444275,1.1473149066312218,234.189,0.12586020411074014,1.0723223311943653,0.00874861220523634,0
0.5276763491099999,20000.0,10.62455647070543,0.5,30.0,50.0,414.0141458451142,0.35,5605.0118830710535,4.379976372891127,0.44363,1.5,5.1,1.0,0.6257132667849734,0.0,0.3495077928916795,0.020758633709435106,1.1473149066312218,969247.8176904472,0.0018148891178477713,0.9971413018331177,1.489358821095176,0
550.9979034000003,10189.201099252943,11.3023740503666,0.5,30.0,0.52,1646.7025056805728,0.35,7685.595710480947,4.808110000000003,0.44363,1.5,160.55147919387977,1.2233148826031295,0.27092658069069653,0.20026187379894692,0.28051147575671437,0.3270078354092322,1.1473149066312218,1561578.251471299,0.22384652804432234,1.1161174389793629,2.9809960925509342,0
550.9979034000003,24.714999999999996,0.798706,0.00468301,30.0,0.52,2530.3065420360526,10000.0,6602.593831586986,3.9860900078843557,0.44363,0.003,228.39620200689524,1.5008105119355204,0.07896068161063297,0.37105996666161106,0.33649884288047366,0.0,0.004707598774168962,5157495.524100518,0.6969735239442729,0.5773918754814809,0.00874861220523634,0
0.5276763491099999,20000.0,30.04754200000019,0.00468301,0.01,0.52,3907.3825093674936,10000.0,6099.551010376955,3.3466653185961346,12.816970000000065,0.003,189.43603167268876,1.7056241687773346,0.0,0.22511604794132953,0.018359727854426994,0.0014995475062178493,0.004707598774168962,17772737.113951415,0.833253775962765,0.0,2.282829025915768,0
0.5276763491099999,18424.862940837516,30.04754200000019,0.00468301,30.0,0.52,3568.3042532598606,10000.0,5814.396326970375,3.81909796871551,12.816970000000065,0.003,197.6073870603902,1.0,0.07603916179442546,0.7063141002132659,0.3565303582748159,0.0,0.004707598774168962,2222645.3004939766,0.7238979876423585,0.9151115877530802,4.389811331051838,0
550.9979034000003,20000.0,21.25455393882481,0.5,30.0,50.0,3391.4800512971888,10000.0,4629.3860266802285,2.6248252175056197,11.60647866744769,1.5,300.92031648046293,1.0,0.7955496092356638,0.7573718029887441,0.05089195747905728,0.3745646636150607,1.1473149066312218,7555718.432394292,0.6407638444608971,1.986726739138897,3.357399317233591,0
0.5276763491099999,24.714999999999996,1.0241061231045405,0.5,30.0,50.0,413.7608620072154,10000.0,4144.13963343402,2.9094113363267473,12.816970000000065,1.5,5.1,1.5553398991255818,0.9989219788389827,0.0,0.0,0.0,1.1473149066312218,234.189,0.08271794710091798,0.0,1.285447527524533,0
0.5276763491099999,24.714999999999996,0.798706,0.00468301,0.01,0.52,4000.0,10000.0,4777.20527750116,2.56126,7.226894553817485,0.003,40.733615555586226,1.0,0.7244846666908784,0.0,0.7778760160732303,0.26602307184066576,0.004707598774168962,234.189,1.1931309694403542,1.578569789740793,1.1064160221620232,0
383.4780897923962,24.714999999999996,15.035850293906261,0.5,0.01,50.0,2994.2837348216867,10000.0,5271.125007256094,2.7546763053654058,12.290127064407267,1.5,5.1,1.0,0.0,0.0,0.3544386838366692,0.33855553007412204,1.1473149066312218,234.189,0.7017155291291189,0.6926909155163393,3.4533471173421564,0
0.5276763491099999,24.714999999999996,30.04754200000019,0.5,30.0,50.0,196.63,10000.0,6060.976911975401,4.241274404591446,0.44363,1.5,24.375660034269558,1.0,1.0,0.30734806769325107,0.0,0.0,1.1473149066312218,234.189,0.0018148891178477713,0.4984200727096545,3.7527418124989738,0
0.5276763491099999,20000.0,11.478668909814358,0.00468301,0.01,0.52,196.63,0.35,3640.0,2.56126,12.816970000000065,0.003,199.77816350027652,1.0,0.18877050375763768,0.035325115545537855,0.20231691743433178,0.0,0.004707598774168962,16044029.822580323,0.0018148891178477713,0.4382096898466915,0.12780923459526766,0
550.9979034000003,24.714999999999996,0.798706,0.00468301,30.0,50.0,1242.5805486878494,10000.0,5813.875474017179,3.3242283388927025,12.816970000000065,0.003,5.1,1.6140125838293446,0.3978663865754871,0.0,0.0,0.0,0.004707598774168962,234.189,0.0018148891178477713,0.008591321622646086,0.8422074478713975,0
550.9979034000003,24.714999999999996,0.798706,0.00468301,30.0,0.52,2527.901506528399,10000.0,4966.890254627504,4.093615091462942,11.214386134322293,0.003,5.1,1.0,0.0,0.7543998264797059,0.5026672478065878,0.20516730033214242,0.004707598774168962,234.189,0.9136443986416442,0.9247329695202289,3.191929499621871,0
550.9979034000003,20000.0,12.607088533576555,0.5,30.0,50.0,2344.8261066266687,0.35,6378.777075880373,3.305140148930321,5.972916800921241,1.5,199.8121737268012,1.6980606844535726,0.11388135379643316,0.5080493577902617,0.0,0.1746730665232995,1.1473149066312218,13882063.929463,0.43776130469820196,0.862183028444508,4.369478923299655,0
0.5276763491099999,24.714999999999996,30.027968308754094,0.5,0.01,0.52,2732.712304258459,10000.0,4538.650328758715,2.7354814599981845,1.2465167987756383,1.5,168.91175148000607,1.0952841045473105,0.8676963332507055,0.7129823035086466,0.0,0.17615536485286878,0.5225383468722894,234.189,0.46945898364995975,1.5679204664731181,2.4441349848914316,0
550.9979034000003,20000.0,3.046812505630986,0.5,0.01,50.0,1483.908224761763,10000.0,4252.476745588711,2.56126,12.816970000000065,1.5,167.50344297080989,1.2735453891885022,0.21857062536521016,0.590145437990184,0.0,0.001827246517388817,1.1473149066312218,7652455.623866772,0.0018148891178477713,0.6901264026123299,0.00874861220523634,0
550.9979034000003,452.10207521553883,23.845499658258394,0.5,0.01,50.0,3563.141411392052,10000.0,4379.31452974869,2.56126,12.816970000000065,1.5,147.8481424207139,1.0,0.0,0.287637607962835,1.0,0.730318966380937,1.1473149066312218,234.189,0.15557766727451283,2.23718182828386,1.3961561405462195,0
550.9979034000003,10674.149276910932,7.500975684548496,0.5,30.0,50.0,4000.0,10000.0,5600.024296642284,3.663884728463633,12.816970000000065,1.5,5.1,1.6518018559636616,0.3923409093308996,0.0,0.7099626511891008,0.0,1.1473149066312218,234.189,1.587864882965608,0.0,5.792718976802003,0
550.9979034000003,16075.87686480191,15.532405156532263,0.00468301,30.0,0.52,3826.165917366904,10000.0,5245.562325669423,2.981553105425376,12.816970000000065,0.003,96.58418780862795,1.3127688359600582,0.0,0.0332054101044717,1.0,1.0,0.004707598774168962,3990614.208822019,0.7244880949610155,1.995386232081171,0.00874861220523634,0
